0.0,0.0,0.0
0.05,0.29,10.0
0.1,0.4,10.0
0.15,0.51,10.0
0.2,0.81,10.0
0.25,0.74,10.0
0.3,0.88,10.0
0.35,0.88,10.0
0.4,1.11,10.0
0.45,1.03,10.0
0.5,1.18,10.0
0.55,1.33,10.0
0.6,1.33,10.0
0.65,1.48,10.0
0.7,1.55,10.0
0.75,1.55,10.0
0.8,1.62,10.0
0.85,1.7,10.0
0.9,1.7,10.0
0.95,1.7,10.0
1.0,1.85,10.0
1.05,1.77,10.0
1.1,1.85,10.0
1.15,1.85,10.0
1.2,1.85,10.0
1.25,1.92,10.0
1.3,1.85,10.0
1.35,1.77,10.0
1.4,1.77,10.0
1.45,1.85,10.0
1.5,1.92,10.0
1.55,1.92,10.0
1.6,2.07,10.0
1.65,1.99,10.0
1.7,2.07,10.0
1.75,2.14,10.0
1.8,2.07,10.0
1.85,1.99,10.0
1.9,1.99,10.0
1.95,1.92,10.0
2.0,2.07,10.0
2.05,2.07,10.0
2.1,2.14,10.0
2.15,2.14,10.0
2.2,2.14,10.0
2.25,2.14,10.0
2.3,1.99,10.0
2.35,2.07,10.0
2.4,2.07,10.0
2.45,2.07,10.0
2.5,2.07,10.0
2.55,2.14,10.0
2.6,1.99,10.0
2.65,2.14,10.0
2.7,2.07,10.0
2.75,2.07,10.0
2.8,1.99,10.0
2.85,2.07,10.0
2.9,1.99,10.0
2.95,2.07,10.0
3.0,2.07,10.0
3.05,2.07,10.0
3.1,1.99,10.0
3.15,1.99,10.0
3.2,1.99,10.0
3.25,1.99,10.0
3.3,2.07,10.0
3.35,2.07,10.0
3.4,1.99,10.0
3.45,2.07,10.0
3.5,2.14,10.0
3.55,2.14,10.0
3.6,2.14,10.0
3.65,2.14,10.0
3.7,2.14,10.0
3.75,2.07,10.0
3.8,2.14,10.0
3.85,2.22,10.0
3.9,2.22,10.0
3.95,2.22,10.0
4.0,2.14,10.0
4.05,2.14,10.0
4.1,2.29,10.0
4.15,2.07,10.0
4.2,2.22,10.0
4.25,2.22,10.0
4.3,2.22,10.0
4.35,2.22,10.0
4.4,2.22,10.0
4.45,2.14,10.0
4.5,2.14,10.0
4.55,2.22,10.0
4.6,2.14,10.0
4.65,2.14,10.0
4.7,2.14,10.0
4.75,2.22,10.0
4.8,2.29,10.0
4.85,2.29,10.0
4.9,2.22,10.0
4.95,2.29,10.0
5.0,2.29,10.0
5.05,2.22,10.0
5.1,2.36,10.0
5.15,2.29,10.0
5.2,2.36,10.0
5.25,2.36,10.0
5.3,2.29,10.0
5.35,2.14,10.0
5.4,2.29,10.0
5.45,2.22,10.0
5.5,2.36,10.0
5.55,2.36,10.0
5.6,2.22,10.0
5.65,2.29,10.0
5.7,2.29,10.0
5.75,2.22,10.0
5.8,2.29,10.0
5.85,2.22,10.0
5.9,2.22,10.0
5.95,2.29,10.0
6.0,2.14,10.0
6.05,2.14,10.0
6.1,2.14,10.0
6.15,2.22,10.0
6.2,2.29,10.0
6.25,2.07,10.0
6.3,2.29,10.0
6.35,2.22,10.0
6.4,2.22,10.0
6.45,2.14,10.0
6.5,2.14,10.0
6.55,2.07,10.0
6.6,2.07,10.0
6.65,2.07,10.0
6.7,1.99,10.0
6.75,1.99,10.0
6.8,1.99,10.0
6.85,1.99,10.0
6.9,1.99,10.0
6.95,2.14,10.0
7.0,1.99,10.0
7.05,1.85,10.0
7.1,2.07,10.0
7.15,2.07,10.0
7.2,2.07,10.0
7.25,2.14,10.0
7.3,2.14,10.0
7.35,2.14,10.0
7.4,2.07,10.0
7.45,2.07,10.0
7.5,2.07,10.0
7.55,2.14,10.0
7.6,1.99,10.0
7.65,2.07,10.0
7.7,2.07,10.0
7.75,1.99,10.0
7.8,2.14,10.0
7.85,2.14,10.0
7.9,2.14,10.0
7.95,2.14,10.0
8.0,2.14,10.0
8.05,2.22,10.0
8.1,2.14,10.0
8.15,2.22,10.0
8.2,2.22,10.0
8.25,2.14,10.0
8.3,2.22,10.0
8.35,2.14,10.0
8.4,2.14,10.0
8.45,2.07,10.0
8.5,2.14,10.0
8.55,2.14,10.0
8.6,2.22,10.0
8.65,2.14,10.0
8.7,2.14,10.0
8.75,2.14,10.0
8.8,2.07,10.0
8.85,2.14,10.0
8.9,2.14,10.0
8.95,2.14,10.0
9.0,2.14,10.0
9.05,2.07,10.0
9.1,2.14,10.0
9.15,2.22,10.0
9.2,2.14,10.0
9.25,2.14,10.0
9.3,2.14,10.0
9.35,2.07,10.0
9.4,2.07,10.0
9.45,2.14,10.0
9.5,2.14,10.0
9.55,2.14,10.0
9.6,2.07,10.0
